seed,budget,communication_ratio,policy,fleet_rmse_m,worst_node_rmse_m,centroid_rmse_m,relative_shape_rmse_m,yaw_rmse_deg,runtime_s,node1_rmse_m,node2_rmse_m,node3_rmse_m,node4_rmse_m
10,720,0.2,information,0.38419695235733337,0.394034148464513,0.3779281767699686,0.06912012300329386,0.10699529323207507,1.987885691001793,0.39379805815042707,0.3859542280012833,0.3621169782423704,0.394034148464513
11,180,0.05,cyclic,0.6358542467485561,0.668437600987916,0.6269462210378293,0.10606158133159697,0.05403843705329785,1.9973808499998995,0.6013276749441161,0.6565924127798886,0.614593440287482,0.668437600987916
11,180,0.05,random,0.6388548564402631,0.7173814064909677,0.6213744010630319,0.14842298104022678,0.04273661668293214,2.002958387000035,0.5594228655781762,0.7173814064909677,0.610593882627714,0.6573638231422486
11,180,0.05,geometry,0.6321966972200069,0.6760305008123019,0.6239391593495348,0.10184591010973881,0.04552058918376196,1.924124330000268,0.6257628818255355,0.6760305008123019,0.5780335008676211,0.6449585300460277
11,180,0.05,information,0.6316283524489875,0.6526373863236993,0.6247902412161394,0.09269050705709242,0.04173228095530001,1.8896315959991625,0.6269939122209387,0.6247256924759845,0.6216738595441686,0.6526373863236993
11,360,0.1,cyclic,0.6243368780625779,0.6415375702300418,0.6209088247115887,0.06533581486596751,0.03921614289037022,1.941126694000559,0.5997139927897293,0.6348260620233698,0.6204471718423259,0.6415375702300418
11,360,0.1,random,0.635808529948474,0.6666964557789925,0.624116948206979,0.12136936069719845,0.06445152514075526,1.809049610999864,0.5960072908447577,0.6666964557789925,0.6287524540446989,0.649593290963931
11,360,0.1,geometry,0.6306021459239384,0.6543618131660143,0.6239052802015446,0.09165842994786787,0.051385918970058654,2.2406115560006583,0.5941497352228221,0.6543618131660143,0.6313470692286345,0.6409632232481483
11,360,0.1,information,0.6251345472836842,0.6562982237129897,0.6196562056258264,0.0825795921337738,0.034308467000122425,2.051675583999895,0.5965800114607698,0.6562982237129897,0.5921439688174899,0.65261264200138
11,720,0.2,cyclic,0.6243648062640733,0.6449770448494493,0.6222116943671484,0.051807515805488945,0.044457940833893976,1.7050405019999744,0.6012577795826135,0.6449770448494493,0.6139717464647242,0.636284554155142
11,720,0.2,random,0.626917570497876,0.6457378641481331,0.6237988168730085,0.062455394216946666,0.054493033719994206,1.739704437999535,0.5888695575404956,0.6350988267679089,0.6457378641481331,0.6364018353535218
11,720,0.2,geometry,0.6271618241345644,0.6432934150747304,0.6234867895248201,0.06779510999937204,0.060631576095328994,1.9838958359996468,0.5946684348513415,0.6432934150747304,0.6295973094668171,0.6399047407483929
11,720,0.2,information,0.6258559440214911,0.6523932732172932,0.621236259302141,0.07590238991833535,0.035391009878879415,1.9700680449986976,0.5819051521876286,0.6523932732172932,0.6174115335352072,0.649118679321548
12,180,0.05,cyclic,1.01293578342961,1.049628302858459,1.0085434543376033,0.09422845676828495,0.06175448717764738,1.810934608000025,1.0139498625135819,0.9833675206405391,1.0036583217933641,1.049628302858459
12,180,0.05,random,1.0174864972158009,1.0463844179878796,1.0124569642760384,0.10104289933205779,0.05731095961159384,1.859426421000535,1.0293950202927638,0.997393048620058,0.9958653205222717,1.0463844179878796
12,180,0.05,geometry,1.0168574634116572,1.0283199938669432,1.014078632043137,0.07512409020753615,0.05111355347299506,1.7445789760004118,1.0192748761783879,1.0283199938669432,0.9947624041480018,1.0247345411777002
12,180,0.05,information,1.0181231499556285,1.0298026992179201,1.012689121612365,0.10504994737527394,0.06279926676804866,1.82098129500082,0.9999780340161154,1.017437774969801,1.0250218047122406,1.0298026992179201
12,360,0.1,cyclic,1.01531276891956,1.0225821550028176,1.0135908376906513,0.05910695797169163,0.048640678141684206,1.840113824000582,1.0225821550028176,1.0001174194812128,1.0199778922883331,1.018418409931544
12,360,0.1,random,1.0196559511537069,1.0537853838847964,1.016546489091514,0.07957068705803387,0.05072587394366811,1.7332941569984541,1.01584347508723,1.0068858180734517,1.0012853654621683,1.0537853838847964
12,360,0.1,geometry,1.0162079171154872,1.0301483638570326,1.0142791001246034,0.06258144979641896,0.04728466554578446,1.7485374899988528,1.004991960021995,1.021566342719895,1.007919559979124,1.0301483638570326
12,360,0.1,information,1.0149203173208317,1.0201732158547756,1.0133212791560402,0.056949413694821836,0.05577494424406563,1.755111543001476,1.0122251952788754,1.0161935965069435,1.0201732158547756,1.0110639644235773
12,720,0.2,cyclic,1.0153739043646124,1.0240030918549687,1.0140129868132892,0.05255309922953418,0.059926865227572554,1.7501284499994654,1.0173194952470364,0.9995006410565607,1.0240030918549687,1.0204968611651117
12,720,0.2,random,1.0201981592967684,1.022576450089306,1.0184187000984948,0.06022985573788276,0.0593284905181353,1.8549991140007478,1.0221953743016778,1.0193647237309786,1.022576450089306,1.0166448334703364
12,720,0.2,geometry,1.0180584842931508,1.0287944852566102,1.015995030753268,0.0647856073980488,0.044347258617366526,2.0581474779992277,1.0068496381731076,1.0158417732832912,1.0287944852566102,1.0206240809592917
12,720,0.2,information,1.0132210019420929,1.028682474736587,1.0116545192865987,0.05631991107538774,0.050844760783921805,2.7307438219995674,1.02151786739196,0.9961372578817276,1.0062263022475715,1.028682474736587
13,180,0.05,cyclic,1.323443737452477,1.3787145883960914,1.3190105518931499,0.10823349849611572,0.06149300840303053,2.6305694860002404,1.3787145883960914,1.3100970225953326,1.2901649989072843,1.313118218415211
13,180,0.05,random,1.3227180473253186,1.342071947415085,1.3189701349371443,0.09950284349703221,0.06251999051405127,2.4737548989996867,1.342071947415085,1.308917097223905,1.3215421197314852,1.3181189161879376
13,180,0.05,geometry,1.323283967633513,1.338601111325879,1.3203493378930913,0.0880799916051789,0.05486189032956865,2.185044760000892,1.338601111325879,1.2979904088850214,1.3248900306540563,1.3312986914500735
13,180,0.05,information,1.3224067107670638,1.3524183687896754,1.319743117370031,0.08389048120137187,0.05152850198507397,1.8364761260017985,1.3290662311035828,1.3109020500170234,1.2965806411822667,1.3524183687896754
13,360,0.1,cyclic,1.3227209127887247,1.3464997163526662,1.3204180324198116,0.0780181567920604,0.05707364834808445,1.670596996000313,1.3464997163526662,1.3207935700181472,1.3001477939590038,1.3230347786959322
13,360,0.1,random,1.3270766346810878,1.347528670914515,1.325464265559454,0.06539782138128483,0.059799849839880244,1.8939740030000394,1.3397332762771008,1.3082925292636616,1.3123191169216406,1.347528670914515
13,360,0.1,geometry,1.3281347293444254,1.3631471714826322,1.3257740777675835,0.07915146246471655,0.053310123351241634,2.152774889000284,1.320074760478451,1.3093336911993059,1.319335112047057,1.3631471714826322
13,360,0.1,information,1.3280894900247615,1.3383355041398923,1.3250627289063406,0.08961282261771117,0.04691922538717468,2.195719500999985,1.3330594230707717,1.3364218862796324,1.3042522642688987,1.3383355041398923
13,720,0.2,cyclic,1.3310397360944606,1.3393383783687085,1.3287243345198516,0.07847561351903656,0.050625221629747606,2.01639099500062,1.3378539207193547,1.3393383783687085,1.3165233828368246,1.3303205981033526
13,720,0.2,random,1.32780139535164,1.3427868987607259,1.325813660612371,0.07262701172007531,0.03355879404325119,1.7649771819997113,1.3427868987607259,1.3216705979272074,1.3193125855827954,1.327309556435568
13,720,0.2,geometry,1.3246292939791862,1.3442072760030483,1.3230528250867382,0.06460641220341819,0.05272045554378362,2.3215182889998687,1.3442072760030483,1.3338799416791836,1.311120201107304,1.3089713459224095
13,720,0.2,information,1.327441325713322,1.3363375740189758,1.326247353213096,0.05628882044241398,0.062250146301414164,2.0959590610000305,1.3363375740189758,1.3252177210551292,1.3169660853601775,1.3311656932642841
14,180,0.05,cyclic,0.7930026322262491,0.8185008953297264,0.7819559539159623,0.1319017090607141,0.03694526080221626,1.9651899239997874,0.8071080161501902,0.8185008953297264,0.7888253321340755,0.7561747343472578
14,180,0.05,random,0.7953148809017244,0.8453650960810019,0.7826313917982182,0.1414703656449219,0.03764769698906878,1.712064487999669,0.7930984961411401,0.8453650960810019,0.8064475216970844,0.732187178001737
14,180,0.05,geometry,0.7984686394960671,0.8431817922817252,0.7860157962805426,0.1404682749099052,0.04854441199336761,1.8816511269997136,0.7805965210300171,0.8329632040355942,0.8431817922817252,0.7321847514650716
14,180,0.05,information,0.7909728062703312,0.8339265164993219,0.775808765817063,0.15413870098248605,0.03764263497513264,1.8554483349998918,0.7869653191381127,0.8339265164993219,0.8006022484538475,0.7394863841616354
14,360,0.1,cyclic,0.7873125016956992,0.8178999105531102,0.780960607821117,0.09980733619334721,0.04115991759519701,1.7067370200002188,0.7660069730169266,0.8178999105531102,0.8122306893821406,0.7509981771867592
14,360,0.1,random,0.7861878766841318,0.8114576201339063,0.7812625471890899,0.08786472446163279,0.06353119272518017,2.0797896809999656,0.7807449922633539,0.8114576201339063,0.7928130811811559,0.7588061121727782
14,360,0.1,geometry,0.7892489892234338,0.8256999058396417,0.782977353672811,0.09929970103547024,0.042794241316790396,1.8751345299988316,0.767216990803721,0.8171100632245554,0.8256999058396417,0.7440327728376619
14,360,0.1,information,0.7871512193264331,0.817296291432424,0.7808029527659854,0.09976868766806843,0.0379323698066561,2.061740461000227,0.817296291432424,0.7923168233595274,0.8122329813684377,0.723164279923983
14,720,0.2,cyclic,0.7897210563846441,0.8081597860954519,0.7837064665962175,0.09728063071624368,0.04885240382270397,1.8996469359990442,0.7822870354833116,0.8081597860954519,0.8060088161288348,0.761506355958106
14,720,0.2,random,0.783472680780786,0.8031867061366541,0.7790401919694833,0.08322151660467345,0.03446321164271659,1.926568471999417,0.7682709460263742,0.7957940148774704,0.8031867061366541,0.765950729865577
14,720,0.2,geometry,0.7878849308429603,0.8105749503368757,0.7829852396061067,0.08773128751126431,0.041001033920680156,2.067439591999573,0.774972108921811,0.8105749503368757,0.8080676969079278,0.7566133322187966
14,720,0.2,information,0.7878865300728576,0.812565291341254,0.7827664619741711,0.08967636410273598,0.039754498644324295,2.1296820049992675,0.7714503933930327,0.8112585441930045,0.812565291341254,0.7546669791345578
15,180,0.05,cyclic,0.8425783704466919,0.8566282001229258,0.8364310687903956,0.10159418047683295,0.06884649148516415,1.7783790579997003,0.8556513286662433,0.8566282001229258,0.8264167846889862,0.8311663310484716
15,180,0.05,random,0.839766896548339,0.8836263682763345,0.8273531180388556,0.14385846728577475,0.06044317383446108,2.205499072000748,0.8836263682763345,0.8517882827900628,0.8201691373654014,0.8011351389468191
15,180,0.05,geometry,0.8413637650359348,0.8527438233720241,0.834070317110902,0.110542712242658,0.06026281113039207,1.8243498859992542,0.8398150019148716,0.8527438233720241,0.8493515030616581,0.8232330769400994
15,180,0.05,information,0.8364215403972334,0.8515188380794433,0.8291693825332243,0.1099050877346106,0.07254533422350118,1.9778543539996463,0.8425750618285578,0.8515188380794433,0.8214267869493335,0.8298463353082034
15,360,0.1,cyclic,0.8351837773197426,0.8734750019957035,0.8321539060207265,0.07107614643831936,0.05994631348862908,2.173058453001431,0.825361539439173,0.8055625091735527,0.8348751772028602,0.8734750019957035
15,360,0.1,random,0.8340317214424018,0.8688672596330445,0.8284196232992687,0.09659109744108861,0.044903962704669904,2.283012124000379,0.8166589725356688,0.8688672596330445,0.8368806324892631,0.8125295466429637
15,360,0.1,geometry,0.8333441446553654,0.8457266111554124,0.8294041520691698,0.08093958216969079,0.05698627820251862,2.533853899998576,0.8457266111554124,0.8229471282878387,0.8335670733967914,0.8309755177504442
15,360,0.1,information,0.8344560639238402,0.8401646864616898,0.8317087423395257,0.06765715435393775,0.054433719089816125,2.4331453640006657,0.8367709475137136,0.8345181832949312,0.8401646864616898,0.8263079167277377
15,720,0.2,cyclic,0.8316610057096604,0.8444871403387356,0.8296380035669092,0.057972506031023205,0.05494739386815032,2.3679879760002223,0.823737277034372,0.833835503322181,0.8244130247017948,0.8444871403387356
15,720,0.2,random,0.8400313753697392,0.8468891020307152,0.838247754609466,0.054712096448262686,0.06914187233074036,2.040041825001026,0.8398049682126835,0.8468891020307152,0.8354871656004346,0.8379012512021677
15,720,0.2,geometry,0.8386149162997127,0.8512743394004045,0.8365903509992338,0.05823712265688362,0.06242167922268124,2.229598246000023,0.826605007739253,0.8512743394004045,0.8337520557351455,0.8426230362253978
15,720,0.2,information,0.8352160353056947,0.8476252961102236,0.8335070426894965,0.053402578765198945,0.06131151685561459,2.0107910919996357,0.823404687614511,0.8301844249664418,0.8476252961102236,0.8394481525851946
16,180,0.05,cyclic,0.9973521199936906,1.0242337226649585,0.9923775202797781,0.09948923810778477,0.07440372021621855,2.0088062750000972,1.0242337226649585,0.9953375113000851,1.0112021359933634,0.957373367678946
16,180,0.05,random,0.9972213633997558,1.0194401745464288,0.9917094800347872,0.10470317488022998,0.06576235899782787,2.128694920000271,0.9790303909928604,1.0074344245085902,0.9824046492314811,1.0194401745464288
16,180,0.05,geometry,0.9932616225339354,1.0216326848972757,0.9898072627942781,0.08276613630250493,0.06440587973913156,1.8483247770000162,1.0216326848972757,0.9916531345159981,0.9873862837230185,0.971716855809761
16,180,0.05,information,0.9956794533368574,1.0040083673815037,0.99282752158388,0.07530661446907268,0.07214684598592587,2.0883104429995,1.0013402732864949,1.0040083673815037,0.9858649485712899,0.99139570994115
16,360,0.1,cyclic,0.9944084192086577,1.0165190929793244,0.9915291311177291,0.0756180291860544,0.07991167979077113,1.8385809830015205,1.0165190929793244,1.0023068160464448,0.9830135853512653,0.975267495563359
16,360,0.1,random,0.9940494677605823,1.05292229789052,0.9904322453501294,0.08472491797457252,0.06421709857488792,2.128889966001225,1.05292229789052,0.9781968845066275,0.9729862471750198,0.969701309669701
16,360,0.1,geometry,0.994807860883573,1.0135709315576906,0.9923181676125835,0.07033728955365691,0.0691534277133875,3.091880812000454,1.0135709315576906,0.9793220199427405,0.9904513127054025,0.9955798639083117
16,360,0.1,information,0.993897639203545,1.036378474590045,0.9907131626791428,0.07949809122658677,0.06855994320587416,2.318424310999035,1.036378474590045,0.9820023961472011,0.9697091589877932,0.9861973267050932
16,720,0.2,cyclic,0.9910056601687792,0.9984149556185463,0.9898207736268417,0.048446409395521084,0.05654819418598712,2.5844223240001156,0.9930334381487654,0.9927949162915282,0.9796832627168782,0.9984149556185463
16,720,0.2,random,0.997504896765314,1.0089898829682138,0.9950850386950735,0.06943907283369716,0.08195827823521226,2.5708738899993477,0.9823496195817959,1.0024455862415709,1.0089898829682138,0.9960399409075917
16,720,0.2,geometry,0.9982263175046808,1.0181401077446743,0.9962584857847437,0.06264830772531207,0.09041774890069737,2.4179005370006053,0.99450199741258,0.9908840909818107,1.0181401077446743,0.9891048176098539
16,720,0.2,information,0.9925471373418475,0.9944639323161758,0.9906458426517418,0.061405490652845535,0.06876001495350831,2.200059188000523,0.9924824198675996,0.9944639323161758,0.9935999557585847,0.989635559625122
17,180,0.05,cyclic,1.1975735880238765,1.2092067878686055,1.1917779441949938,0.1176768051178139,0.041475927118589585,2.426296972000273,1.169760350970099,1.2092067878686055,1.2074090091169367,1.2034837535686074
17,180,0.05,random,1.1870796486597057,1.2469414875809777,1.1801705767628574,0.1278886312588986,0.03876415618309882,2.172105712001212,1.1231576534974148,1.220118135061171,1.1539488365965687,1.2469414875809777
17,180,0.05,geometry,1.1902195596865168,1.214424017120111,1.1858687317437893,0.10167571653419898,0.03874398902739549,2.2557296359991597,1.1576046194047362,1.1799897541382536,1.2079902453848206,1.214424017120111
17,180,0.05,information,1.1888677974902075,1.210601672108697,1.1835517322513511,0.11230288061329183,0.02079322449911315,2.2042920730000333,1.1566032975868916,1.1819104781433039,1.210601672108697,1.2055814301782735
17,360,0.1,cyclic,1.1878759231461027,1.2323032925452322,1.1841884997723093,0.09352435937878775,0.040030761311548535,2.1266054320003605,1.143459107870579,1.1986348000374185,1.2323032925452322,1.175330300430513
17,360,0.1,random,1.194633131974871,1.2393111471524803,1.1898713354891135,0.10655761349356091,0.041972145516646825,2.1899673610005266,1.1493244984236048,1.212800714641139,1.2393111471524803,1.175103733498124
17,360,0.1,geometry,1.1850900172128562,1.207112201579396,1.1808023660153018,0.10071802872491548,0.03637414087283649,2.145766935998836,1.1666040619530995,1.168762458687185,1.207112201579396,1.1973565910732005
17,360,0.1,information,1.1901115132188085,1.2052801923263663,1.1874886253865564,0.07896947811343699,0.027965242104202082,2.3101621650002926,1.177638242705473,1.1919890636312749,1.1853655786594146,1.2052801923263663
17,720,0.2,cyclic,1.1885328554283465,1.2021840056001754,1.1869055223433105,0.06217418647326094,0.02844816967603751,1.9143071329999657,1.1629511308713503,1.194201817926261,1.2021840056001754,1.1944126990602582
17,720,0.2,random,1.1866469021038097,1.1982078745198597,1.1844777242071143,0.071717439508841,0.03331183401738188,2.205666466999901,1.1801703809248538,1.1982078745198597,1.194955814794901,1.1730728209298904
17,720,0.2,geometry,1.1861501170966697,1.1966313190822304,1.1843674760465155,0.06500601488823633,0.04111563872422112,2.5104743160009093,1.167354383569582,1.1966313190822304,1.1925977583062668,1.187803105480468
17,720,0.2,information,1.1849090274494603,1.2008696337882754,1.1830880937437596,0.06566556002184679,0.03555964382330134,2.2962665160011966,1.1728948987140033,1.1756175143497742,1.1900381306894527,1.2008696337882754
18,180,0.05,cyclic,0.8721174645132136,0.8962371011741781,0.8666942615130564,0.09710782136004428,0.04505971383337253,1.8647886300004757,0.8598998526619829,0.8615960602631871,0.8962371011741781,0.8702522728758488
18,180,0.05,random,0.8783034596638117,0.901062012003257,0.8736177140901702,0.09060384586366445,0.0699009383668133,1.95884451999882,0.8662874266131254,0.8633872688419598,0.8819657805425075,0.901062012003257
18,180,0.05,geometry,0.8713396367177448,0.9003882036861706,0.8656547715453917,0.0993709163493377,0.04183835190040039,1.9293893879985262,0.8541186292686289,0.9003882036861706,0.8636477624462716,0.8665021882732112
18,180,0.05,information,0.8735421572735634,0.8844673219514669,0.869080663474489,0.08817426443635912,0.05771690963013868,1.9853600209989963,0.8844673219514669,0.8743572736020641,0.8776004199499817,0.8575185243126737
18,360,0.1,cyclic,0.8768749572799818,0.9168980151933358,0.873288552234842,0.07922622823499445,0.06851808391718844,1.85046762499951,0.855659227774713,0.9168980151933358,0.8649485148533113,0.8687048665286929
18,360,0.1,random,0.8704086574079284,0.9009004834957528,0.8655152481066394,0.09216607936532302,0.05181873338374454,2.092685363999408,0.8710581251767575,0.9009004834957528,0.8377181091343063,0.8708095972092903
18,360,0.1,geometry,0.8768769516730323,0.8916295179657066,0.8745720718405691,0.06353644254979841,0.06296506592544376,2.0264809130003414,0.8804345370999325,0.8916295179657066,0.856403909125508,0.8786676997078999
18,360,0.1,information,0.8726728310629466,0.8952976336550884,0.8702138212523519,0.06546583365999355,0.06079961276421965,2.1967725319991587,0.8785320343009322,0.8952976336550884,0.854824449333916,0.861469821294574
18,720,0.2,cyclic,0.8720645883077748,0.885832270067014,0.8701914921487718,0.057126291427879554,0.06091685715004699,2.0299559559989575,0.8577648271079755,0.885832270067014,0.8637762662970824,0.8805781266803375
18,720,0.2,random,0.8688275165265422,0.8804339113045864,0.8667370527114977,0.06023400144989111,0.056092816040788536,2.0030186620006134,0.8804339113045864,0.8631383358652043,0.857765598148431,0.8737914702676676
18,720,0.2,geometry,0.8710758349058119,0.8958802922919404,0.8685523168391853,0.06625694733490634,0.06618471178014089,2.040100136999172,0.8525181085054416,0.8958802922919404,0.8504241444506865,0.8845804608490728
18,720,0.2,information,0.8708757820081591,0.8918801442513037,0.8683896995040192,0.06575680560703827,0.04895170480792638,2.1653690919993096,0.8621592932128195,0.8918801442513037,0.8605121617734895,0.8685899444561002
19,180,0.05,cyclic,1.6081130724657235,1.6386811781341712,1.6036708058173679,0.11944706109496273,0.03998129718742869,1.945152810001673,1.6197874070313878,1.5964401340804075,1.6386811781341712,1.5768646949213079
19,180,0.05,random,1.6054911488066637,1.6562473068153487,1.601715899455694,0.11003638637913643,0.051710416451314224,2.187056302000201,1.616060446255045,1.5615162872543036,1.5865899574063111,1.6562473068153487
19,180,0.05,geometry,1.6011828720628045,1.6161176579986432,1.5974577451049523,0.10915742023102568,0.050638224218984736,1.7483837609997863,1.5903377718948835,1.6034535178473457,1.6161176579986432,1.5947014335108425
19,180,0.05,information,1.6108078494006368,1.657001450456297,1.607215212803858,0.10752296230365868,0.05538585774686031,2.005385190001107,1.6004918138818163,1.5739391850747415,1.657001450456297,1.6106816256889787
19,360,0.1,cyclic,1.6074539441202111,1.6230275889255927,1.6050576795981601,0.0877384045363979,0.044147314096952356,2.2504250909987604,1.6230275889255927,1.6080040901851922,1.6171641847373668,1.5813023180300758
19,360,0.1,random,1.6046211443346294,1.6382759744742623,1.6019385705916045,0.09274606674518525,0.03938410585717569,1.8760501010001462,1.5908776850856416,1.5996858417044875,1.6382759744742623,1.5891511249060801
19,360,0.1,geometry,1.6022972155795117,1.6217695717656246,1.5999145719656638,0.08734832262718444,0.04650309255939705,2.0667855850006163,1.593990442431253,1.603289388203341,1.6217695717656246,1.589951738708741
19,360,0.1,information,1.6056129118082054,1.6319242999297678,1.6034204728782881,0.0838785414751052,0.042676872508130285,2.4978233219990216,1.603732539990735,1.6032974441689214,1.6319242999297678,1.58312147836352
19,720,0.2,cyclic,1.6014278224138458,1.6122842451573285,1.5987939701977398,0.09180910227478073,0.03630811942283305,2.4676431830012007,1.5894902956588763,1.5981138443004,1.6122842451573285,1.605732398341556
19,720,0.2,random,1.6030511836749655,1.623442009446384,1.6011615919967308,0.07781165591479464,0.037200261490991864,2.180450963000112,1.6008476891233554,1.6042139968715192,1.623442009446384,1.583449576197941
19,720,0.2,geometry,1.6023722293594096,1.6414491187505886,1.600626004106895,0.07478740802460339,0.04780199228727992,3.1332672629996523,1.5848814741907178,1.5930541609022382,1.6414491187505886,1.5894530472590307
19,720,0.2,information,1.6069778521341076,1.6382207107356639,1.605461623171008,0.0697910723134623,0.059686340200897664,2.5811034809994453,1.612667275021695,1.5836146133595033,1.6382207107356639,1.592863204529276
