rate_hz,time_s,mean_fleet_rms_error_m,std_fleet_rms_error_m,p95_fleet_rms_error_m,mean_centroid_error_m,std_centroid_error_m,p95_centroid_error_m,mean_shape_rms_error_m,std_shape_rms_error_m,p95_shape_rms_error_m
2,34.2,1.039106,0.4527706,1.653262,1.036482,0.4535323,1.65223,0.0639341,0.02720897,0.1014569
2,34.3,1.042175,0.4540757,1.658073,1.039513,0.4548504,1.657041,0.06450137,0.027367,0.1024443
2,34.4,1.045238,0.4553766,1.662854,1.042538,0.4561642,1.661822,0.06507342,0.0275303,0.1034158
2,34.5,1.047788,0.4567508,1.668139,1.045593,0.4576329,1.666811,0.05793065,0.02233502,0.09339952
2,34.6,1.050843,0.4580468,1.672896,1.048614,0.4589468,1.671576,0.05841559,0.02252321,0.09404933
2,34.7,1.053905,0.4593458,1.677632,1.051643,0.4602636,1.676322,0.05890667,0.02272257,0.09473516
2,34.8,1.056971,0.4606524,1.682396,1.054675,0.4615883,1.681094,0.05940527,0.02291822,0.09542938
2,34.9,1.060034,0.4619641,1.687196,1.057703,0.4629178,1.685902,0.05991133,0.02313043,0.09618799
2,35,1.062441,0.4631102,1.691469,1.060539,0.4639923,1.690607,0.0533675,0.02081772,0.08460808
2,35.1,1.065512,0.4644161,1.696305,1.063582,0.4653107,1.69545,0.05387139,0.02093494,0.08545246
2,35.2,1.068579,0.4657226,1.701106,1.06662,0.4666304,1.700257,0.05438551,0.0210536,0.08630851
2,35.3,1.071657,0.4670347,1.705891,1.069667,0.4679559,1.705047,0.05491181,0.02116887,0.08716145
2,35.4,1.074738,0.4683375,1.710647,1.072718,0.4692723,1.709807,0.05544683,0.0212938,0.08804461
2,35.5,1.077314,0.469979,1.715158,1.075495,0.4709037,1.714801,0.05216986,0.01969778,0.08046051
2,35.6,1.080406,0.4712901,1.719944,1.078556,0.4722296,1.719582,0.0527167,0.01981652,0.0809952
2,35.7,1.083508,0.4725911,1.72471,1.081627,0.4735453,1.724343,0.05328175,0.01992381,0.08150839
2,35.8,1.086605,0.4738911,1.729424,1.084691,0.4748607,1.729049,0.05386149,0.02002599,0.08201786
2,35.9,1.089696,0.4751861,1.734112,1.087749,0.4761714,1.733729,0.05445524,0.02012953,0.08251136
2,36,1.092812,0.4770668,1.739622,1.091023,0.4778828,1.738924,0.05410968,0.01589613,0.07655608
2,36.1,1.095895,0.4783456,1.74425,1.094073,0.4791795,1.743563,0.05467268,0.01597601,0.07712163
2,36.2,1.098981,0.4796178,1.74885,1.097126,0.4804694,1.748171,0.05524003,0.01605782,0.077678
2,36.3,1.102061,0.4808811,1.753433,1.100173,0.4817503,1.752764,0.0558056,0.01614746,0.07843351
2,36.4,1.105138,0.4821305,1.758,1.103217,0.4830177,1.757338,0.05638418,0.0162513,0.07941427
2,36.5,1.107489,0.4843609,1.762682,1.106088,0.4844428,1.761859,0.05225014,0.01766288,0.07571959
2,36.6,1.110549,0.4856196,1.767244,1.109121,0.4857077,1.76643,0.05280012,0.0177764,0.07645531
2,36.7,1.113608,0.4868749,1.771801,1.112153,0.4869694,1.770996,0.0533545,0.01789117,0.07721653
2,36.8,1.116676,0.4881278,1.776371,1.115193,0.4882288,1.775576,0.05391456,0.01801448,0.07800526
2,36.9,1.119749,0.4893785,1.780952,1.118238,0.4894863,1.780169,0.05447734,0.01814593,0.07881667
2,37,1.122529,0.4906899,1.784709,1.121246,0.4906993,1.784335,0.05045139,0.01846636,0.08552847
2,37.1,1.125592,0.4919414,1.789245,1.124286,0.4919528,1.788875,0.05097333,0.01863231,0.08614927
2,37.2,1.128644,0.4931833,1.793725,1.127313,0.4931963,1.793359,0.05150839,0.01880756,0.08678899
2,37.3,1.131709,0.4944271,1.798186,1.130354,0.4944418,1.797823,0.05204888,0.01898355,0.08743331
2,37.4,1.134778,0.4956735,1.802655,1.133398,0.4956904,1.802296,0.05259462,0.01916093,0.08810487
2,37.5,1.137681,0.496876,1.807109,1.136589,0.4969348,1.806808,0.04563949,0.01904731,0.07258753
2,37.6,1.140737,0.4981284,1.811596,1.139623,0.4981915,1.811296,0.04614424,0.01925061,0.07333133
2,37.7,1.143799,0.4993695,1.816075,1.142662,0.499436,1.815775,0.04666195,0.01946619,0.07411041
2,37.8,1.146866,0.5006081,1.820523,1.145705,0.500678,1.820223,0.04719165,0.01967967,0.07490762
2,37.9,1.14994,0.5018406,1.824959,1.148755,0.5019136,1.824659,0.04772706,0.0198989,0.07572239
2,38,1.152849,0.5027337,1.82896,1.151978,0.5028342,1.828768,0.04106671,0.01532587,0.06599372
2,38.1,1.155928,0.5039552,1.833423,1.155038,0.5040604,1.833222,0.04158526,0.01543045,0.06662768
2,38.2,1.15901,0.505179,1.837889,1.1581,0.5052888,1.83768,0.04210696,0.01553421,0.067256
2,38.3,1.162094,0.506403,1.84238,1.161165,0.5065175,1.842161,0.04263771,0.01562385,0.06788065
2,38.4,1.165175,0.5076278,1.846859,1.164225,0.5077466,1.846629,0.04317719,0.01571402,0.06849975
2,38.5,1.167924,0.5087493,1.851498,1.167102,0.5088765,1.851256,0.04016848,0.01386086,0.05915923
2,38.6,1.170993,0.5099724,1.855981,1.170153,0.5101025,1.855726,0.04067529,0.01396867,0.05954657
2,38.7,1.174066,0.5112002,1.860512,1.173207,0.5113332,1.860244,0.04119214,0.01409022,0.05996
2,38.8,1.177136,0.5124222,1.865041,1.176259,0.512558,1.864759,0.04171132,0.01422509,0.06038194
2,38.9,1.180211,0.5136422,1.869593,1.179315,0.5137801,1.869296,0.04223859,0.0143663,0.06084
2,39,1.183625,0.515206,1.874402,1.182757,0.5152977,1.874079,0.04115061,0.01686836,0.05091751
2,39.1,1.186705,0.5164311,1.878981,1.185818,0.516525,1.878648,0.0416641,0.01706672,0.0515003
2,39.2,1.189792,0.5176615,1.883529,1.188884,0.5177576,1.883184,0.0421832,0.01727548,0.05234989
2,39.3,1.192885,0.5188908,1.888082,1.191958,0.5189893,1.887725,0.04271377,0.0174846,0.05322867
2,39.4,1.19598,0.5201269,1.892664,1.195032,0.5202279,1.892295,0.04324689,0.01769083,0.05411636
2,39.5,1.198898,0.5208277,1.89662,1.197931,0.521093,1.896299,0.0437678,0.01210295,0.0543021
2,39.6,1.201991,0.5220743,1.901164,1.201002,0.522346,1.900828,0.04433708,0.01226927,0.05496993
2,39.7,1.205077,0.5233219,1.905705,1.204064,0.5235999,1.905354,0.04491023,0.01243746,0.05562519
2,39.8,1.208159,0.5245728,1.910219,1.207122,0.5248573,1.909851,0.04547592,0.01261171,0.05654455
2,39.9,1.211234,0.5258175,1.914675,1.210174,0.5261089,1.91429,0.04603001,0.01278739,0.05755599
2,40,1.214384,0.5269915,1.920203,1.21346,0.5272618,1.919774,0.04309869,0.01093073,0.05421214
2,40.1,1.217464,0.5282298,1.924652,1.216521,0.528507,1.92421,0.04359608,0.01108948,0.05479618
2,40.2,1.220558,0.5294693,1.929109,1.219594,0.5297539,1.928654,0.04409344,0.01125296,0.05539726
2,40.3,1.223663,0.5307024,1.933584,1.222679,0.5309943,1.933116,0.04459836,0.01141963,0.05599477
2,40.4,1.226762,0.5319431,1.938096,1.225757,0.5322422,1.937612,0.04510853,0.01159587,0.05662089
2,40.5,1.229801,0.5331989,1.942916,1.22888,0.533491,1.94234,0.04272091,0.01233513,0.05728557
2,40.6,1.232894,0.534451,1.947455,1.231953,0.5347497,1.946863,0.0432065,0.0125013,0.05788187
2,40.7,1.235992,0.5357092,1.951999,1.235032,0.5360146,1.951392,0.04370027,0.01266766,0.05848854
2,40.8,1.239088,0.536968,1.956547,1.238108,0.5372805,1.955924,0.04419967,0.01282985,0.0590833
2,40.9,1.242191,0.5382205,1.961096,1.24119,0.5385405,1.960457,0.04470299,0.01298759,0.05969956
2,41,1.245,0.5393469,1.96501,1.244063,0.5397552,1.96437,0.04211812,0.01213028,0.05828088
2,41.1,1.248097,0.5405913,1.969563,1.247141,0.5410083,1.968903,0.04259519,0.01233064,0.05896307
2,41.2,1.251199,0.5418369,1.974093,1.250223,0.5422623,1.973414,0.04306877,0.01253438,0.05961637
2,41.3,1.254302,0.5430816,1.978606,1.253306,0.5435149,1.977906,0.04354608,0.01274794,0.0603352
2,41.4,1.257406,0.5443369,1.983087,1.256391,0.5447773,1.982365,0.04402393,0.01296164,0.06141317
2,41.5,1.260356,0.5458799,1.98794,1.259488,0.5462336,1.987227,0.04094659,0.01227697,0.05896415
2,41.6,1.263462,0.5471436,1.992403,1.262577,0.5475018,1.991668,0.0413912,0.01251041,0.05970737
2,41.7,1.26657,0.5484041,1.996846,1.265668,0.5487672,1.996087,0.04184444,0.01274484,0.06045668
2,41.8,1.269682,0.549673,2.001314,1.268762,0.5500411,2.000531,0.04229928,0.01298563,0.06123659
2,41.9,1.272788,0.5509318,2.005775,1.271851,0.5513052,2.004968,0.04275959,0.0132316,0.06203868
2,42,1.275844,0.5520114,2.009522,1.274974,0.5524149,2.008895,0.04006133,0.01416884,0.05830677
2,42.1,1.278947,0.5532581,2.013943,1.27806,0.5536689,2.0133,0.04050298,0.01440799,0.05914986
2,42.2,1.282063,0.5544987,2.018351,1.281157,0.5549172,2.017693,0.04095007,0.01464403,0.06001816
2,42.3,1.285177,0.555729,2.022753,1.284253,0.5561551,2.02208,0.0413941,0.0148753,0.06087138
2,42.4,1.28829,0.556959,2.027163,1.287348,0.5573926,2.026474,0.04184017,0.01510876,0.06174473
2,42.5,1.290938,0.5583423,2.031839,1.290157,0.5585846,2.031281,0.0403314,0.01178249,0.06328879
2,42.6,1.294052,0.5595639,2.036296,1.293256,0.5598108,2.035729,0.04077349,0.01196352,0.06422952
2,42.7,1.297161,0.5607783,2.040747,1.296348,0.5610302,2.04017,0.04123167,0.01214753,0.06485718
2,42.8,1.300263,0.5619823,2.045183,1.299433,0.5622391,2.044597,0.04169938,0.012317,0.06543654
2,42.9,1.303364,0.5631879,2.049602,1.302517,0.5634502,2.049008,0.0421742,0.01247537,0.06600384
2,43,1.306485,0.5644265,2.055046,1.305631,0.5647467,2.054667,0.04230653,0.01007025,0.06585041
2,43.1,1.309588,0.5656259,2.059502,1.308716,0.5659529,2.059118,0.04280851,0.01017459,0.06679139
2,43.2,1.312687,0.5668237,2.06396,1.311797,0.5671575,2.063572,0.0433045,0.01028038,0.0677328
2,43.3,1.315784,0.5680112,2.068403,1.314876,0.5683514,2.068009,0.04380193,0.01038784,0.06869303
2,43.4,1.318886,0.5691913,2.072875,1.317959,0.569538,2.072477,0.04430213,0.01049695,0.06964589
2,43.5,1.321635,0.5703886,2.077006,1.320802,0.5706709,2.076688,0.04219833,0.01087901,0.06035222
2,43.6,1.324716,0.5715762,2.081458,1.323867,0.5718623,2.081136,0.04267998,0.01100596,0.06111872
2,43.7,1.32779,0.5727596,2.085895,1.326925,0.573049,2.085568,0.04316881,0.01113894,0.06190707
2,43.8,1.330876,0.5739432,2.09036,1.329994,0.5742362,2.090028,0.04367859,0.01126909,0.06272006
2,43.9,1.333973,0.5751246,2.094835,1.333072,0.5754218,2.094499,0.04420604,0.01140393,0.06357959
2,44,1.336861,0.5760203,2.097725,1.33599,0.5764807,2.097395,0.04062375,0.0135544,0.06533985
2,44.1,1.33996,0.5772055,2.102206,1.339072,0.5776738,2.101864,0.04111078,0.01364159,0.06611691
2,44.2,1.343067,0.5784043,2.10672,1.342162,0.5788799,2.106365,0.04159662,0.01372542,0.06694275
2,44.3,1.346186,0.5796016,2.111238,1.345263,0.5800844,2.11087,0.04209289,0.01380735,0.06778142
2,44.4,1.349304,0.5807911,2.115769,1.348363,0.5812814,2.115387,0.04259723,0.01389053,0.06861281
2,44.5,1.352335,0.5819791,2.119344,1.351402,0.5824042,2.118792,0.04375617,0.01203809,0.06890912
2,44.6,1.35547,0.5831757,2.123884,1.354519,0.583609,2.123312,0.04424195,0.01216474,0.06964869
2,44.7,1.358606,0.5843705,2.128398,1.357636,0.5848123,2.127805,0.04473192,0.01230017,0.07040925
2,44.8,1.361744,0.5855619,2.132891,1.360755,0.5860124,2.132276,0.04522685,0.01244113,0.07117775
2,44.9,1.364877,0.5867558,2.13737,1.363868,0.5872149,2.136735,0.04572411,0.01259055,0.07196547
2,45,1.36765,0.5882298,2.142049,1.36678,0.5884829,2.14136,0.04358577,0.01430049,0.06626161
2,45.1,1.370789,0.5894299,2.146488,1.369904,0.5896873,2.145781,0.04403276,0.01443207,0.06653885
2,45.2,1.373923,0.5906215,2.150896,1.373022,0.5908834,2.150169,0.04448724,0.01454961,0.06698863
2,45.3,1.377049,0.5918119,2.155278,1.376131,0.5920787,2.154532,0.04495671,0.01466929,0.06752431
2,45.4,1.38018,0.5929952,2.159661,1.379245,0.593267,2.158894,0.04544296,0.01480197,0.06811037
2,45.5,1.383414,0.5940958,2.164112,1.382596,0.5943773,2.163435,0.04257284,0.01178145,0.06277808
2,45.6,1.386538,0.5952718,2.168459,1.385705,0.5955561,2.167761,0.04303219,0.01190663,0.06348994
2,45.7,1.389669,0.5964527,2.172804,1.388821,0.5967398,2.172085,0.04349497,0.01203055,0.06420188
2,45.8,1.392801,0.5976481,2.177143,1.391938,0.5979385,2.176403,0.04397781,0.01215808,0.06492834
2,45.9,1.395942,0.5988483,2.181485,1.395062,0.5991422,2.180723,0.04447741,0.01228339,0.06567164
2,46,1.399145,0.6004097,2.186703,1.398351,0.6006513,2.185732,0.04226903,0.01295681,0.0662455
2,46.1,1.402284,0.6016163,2.190993,1.401474,0.6018616,2.190003,0.04272866,0.01312312,0.06697969
2,46.2,1.405416,0.6028157,2.195252,1.40459,0.6030651,2.194241,0.04319632,0.0132971,0.06773369
2,46.3,1.408543,0.6040154,2.199522,1.407701,0.6042696,2.198491,0.04367101,0.01347457,0.06848816
2,46.4,1.411676,0.6052174,2.20378,1.410817,0.6054765,2.202728,0.04415238,0.01366108,0.06924149
2,46.5,1.414712,0.6061941,2.208951,1.413789,0.6064658,2.208498,0.04639274,0.01244275,0.06175118
2,46.6,1.417838,0.6073863,2.213133,1.416897,0.6076614,2.212669,0.04690022,0.0125812,0.06277822
2,46.7,1.420955,0.6085801,2.217286,1.419996,0.6088589,2.216811,0.04740761,0.01271439,0.0638051
2,46.8,1.424077,0.60978,2.221406,1.423101,0.6100625,2.220918,0.04791735,0.01284398,0.06483715
2,46.9,1.427203,0.6109867,2.225544,1.426209,0.6112724,2.225045,0.04842402,0.012979,0.06586589
2,47,1.430345,0.6123264,2.229834,1.429453,0.6126181,2.229406,0.04493302,0.01425177,0.06312413
2,47.1,1.433479,0.61352,2.233905,1.432571,0.6138151,2.233467,0.04539256,0.01441596,0.06376446
2,47.2,1.436609,0.6147052,2.237999,1.435684,0.6150044,2.237549,0.04586872,0.01457894,0.06442169
2,47.3,1.439736,0.6158896,2.242085,1.438794,0.6161929,2.241624,0.0463453,0.01473598,0.06505773
2,47.4,1.442854,0.6170864,2.246162,1.441895,0.6173937,2.24569,0.04682796,0.01488793,0.06568859
2,47.5,1.445808,0.6183959,2.249089,1.444861,0.6186913,2.248138,0.04613385,0.01662782,0.07777557
2,47.6,1.448919,0.6195971,2.253132,1.447954,0.6198972,2.252162,0.04661512,0.01684044,0.07856026
2,47.7,1.452028,0.6208011,2.257125,1.451044,0.6211067,2.256135,0.04711466,0.01705829,0.07936542
2,47.8,1.455133,0.6220011,2.2611,1.454129,0.6223124,2.260088,0.0476271,0.01728508,0.08018214
2,47.9,1.458247,0.6231935,2.265104,1.457223,0.623511,2.264067,0.04815894,0.01751893,0.08100206
2,48,1.461003,0.6246708,2.270112,1.460075,0.6250894,2.269316,0.0451021,0.01375946,0.06145567
2,48.1,1.464128,0.6258375,2.274101,1.463178,0.6262674,2.273283,0.04565491,0.01389152,0.06232798
2,48.2,1.467266,0.6270053,2.278119,1.466295,0.627447,2.277279,0.04621238,0.01401756,0.06322135
2,48.3,1.470421,0.6281744,2.282174,1.469428,0.6286284,2.281311,0.04676787,0.01414068,0.06411907
2,48.4,1.473586,0.6293311,2.286187,1.47257,0.6297977,2.285301,0.04732854,0.01426453,0.06502871
2,48.5,1.476862,0.6300903,2.289734,1.475782,0.6305734,2.288532,0.04794031,0.0180748,0.07580623
2,48.6,1.480029,0.6312507,2.29371,1.478929,0.631745,2.292484,0.04843873,0.01824415,0.0766122
2,48.7,1.4832,0.6324122,2.29772,1.482078,0.6329181,2.296469,0.04894264,0.01842621,0.0774449
2,48.8,1.486372,0.6335812,2.301766,1.485228,0.6340989,2.300491,0.04944828,0.01861372,0.07828947
2,48.9,1.489538,0.6347453,2.305807,1.488373,0.6352753,2.304504,0.04995,0.01881466,0.07917506
2,49,1.492881,0.6363346,2.310336,1.491806,0.6368064,2.309342,0.0478186,0.01918054,0.07136164
2,49.1,1.496036,0.6375239,2.314426,1.49494,0.6380064,2.313411,0.04831424,0.01942228,0.07199158
2,49.2,1.499187,0.6387213,2.318544,1.498069,0.6392151,2.317508,0.04880684,0.01965516,0.07263297
2,49.3,1.502339,0.6399204,2.322676,1.5012,0.6404262,2.321619,0.04930245,0.01988079,0.07328428
2,49.4,1.505486,0.6411223,2.326811,1.504324,0.6416405,2.325733,0.04980601,0.02009253,0.07393031
2,49.5,1.508355,0.6425407,2.332371,1.507508,0.6428384,2.331089,0.04423808,0.01574603,0.06328948
2,49.6,1.511506,0.6437547,2.336489,1.510642,0.6440591,2.335188,0.04472329,0.01587449,0.0639318
2,49.7,1.514651,0.6449678,2.340599,1.51377,0.6452793,2.339278,0.04521399,0.01599278,0.06457977
2,49.8,1.517803,0.6461779,2.344717,1.516904,0.6464966,2.343375,0.0457077,0.0161133,0.0652576
2,49.9,1.520963,0.6473925,2.348843,1.520046,0.647719,2.347479,0.04620575,0.01624042,0.06597
2,50,1.524404,0.6488437,2.353212,1.523425,0.6492972,2.35212,0.04506611,0.02040539,0.07307766
2,50.1,1.527578,0.6500441,2.357345,1.526581,0.6505051,2.356238,0.04550957,0.02062417,0.073665
2,50.2,1.530745,0.6512482,2.361483,1.52973,0.6517169,2.360361,0.04596301,0.02083931,0.07424486
2,50.3,1.533923,0.6524489,2.365619,1.532891,0.6529252,2.36448,0.0464319,0.02105157,0.07486225
2,50.4,1.537106,0.6536545,2.369801,1.536054,0.6541391,2.368644,0.046906,0.02126192,0.07548599
2,50.5,1.540473,0.6546225,2.374369,1.539456,0.6551681,2.373794,0.04614953,0.01849715,0.06949395
2,50.6,1.543667,0.6558243,2.37855,1.542631,0.6563786,2.377965,0.04664393,0.01865946,0.07034548
2,50.7,1.546862,0.6570227,2.382764,1.545807,0.6575855,2.382171,0.04714358,0.01883442,0.07120691
2,50.8,1.550059,0.6582229,2.386979,1.548985,0.6587948,2.386375,0.04766241,0.01901105,0.0720991
2,50.9,1.553252,0.6594264,2.39119,1.552157,0.6600074,2.390574,0.04819117,0.01919427,0.07297287
2,51,1.556371,0.6602028,2.394857,1.55519,0.6609926,2.394512,0.04724558,0.02180183,0.08531671
2,51.1,1.559565,0.6614174,2.399034,1.558363,0.6622185,2.398681,0.04776167,0.02201989,0.08601186
2,51.2,1.562757,0.6626391,2.403215,1.561533,0.6634509,2.402854,0.0482732,0.02222693,0.08666192
2,51.3,1.565951,0.6638615,2.40741,1.564706,0.6646841,2.40704,0.04878576,0.02244489,0.0873202
2,51.4,1.569139,0.6650864,2.411588,1.567873,0.6659201,2.411209,0.04930648,0.0226597,0.088018
2,51.5,1.572326,0.665794,2.415645,1.571258,0.6664837,2.415456,0.04510893,0.02176741,0.0770671
2,51.6,1.575513,0.6670234,2.419843,1.574425,0.667724,2.419647,0.04561766,0.02199563,0.07773678
2,51.7,1.578703,0.6682531,2.42404,1.577593,0.6689651,2.423838,0.04613346,0.02222068,0.07842654
2,51.8,1.581897,0.6694805,2.428219,1.580766,0.6702042,2.428011,0.04665845,0.02244406,0.07912098
2,51.9,1.58509,0.6707146,2.43239,1.583937,0.6714504,2.432175,0.04718445,0.02266698,0.07984222
2,52,1.588298,0.67218,2.436272,1.587323,0.6727734,2.436104,0.0458064,0.01590613,0.06988712
2,52.1,1.591486,0.6734376,2.440444,1.590492,0.6740413,2.44027,0.04633927,0.01600546,0.07040195
2,52.2,1.594674,0.6746839,2.444593,1.59366,0.6752982,2.444414,0.04687914,0.01610592,0.07091579
2,52.3,1.597864,0.6759349,2.448732,1.596831,0.6765596,2.448548,0.0474189,0.01620281,0.07145111
2,52.4,1.601046,0.6771932,2.45292,1.599993,0.6778288,2.452731,0.04795787,0.01630568,0.07201286
2,52.5,1.603969,0.6785939,2.456638,1.602936,0.6792823,2.456523,0.0459063,0.01823906,0.08023814
2,52.6,1.607145,0.679854,2.460757,1.606094,0.6805539,2.460638,0.04637024,0.01838348,0.08083177
2,52.7,1.61032,0.6811161,2.464849,1.609251,0.6818278,2.464726,0.04683701,0.01852237,0.08138849
2,52.8,1.613501,0.6823805,2.468991,1.612413,0.6831042,2.468865,0.04730746,0.01867075,0.0819614
2,52.9,1.616678,0.6836483,2.473199,1.615572,0.6843838,2.47307,0.04778588,0.01882236,0.0825152
2,53,1.61976,0.6850235,2.477553,1.618903,0.6855383,2.477309,0.04304798,0.01634257,0.06692333
2,53.1,1.622933,0.6862809,2.48174,1.622061,0.6868036,2.48149,0.04346664,0.01651634,0.06738503
2,53.2,1.626112,0.6875287,2.485901,1.625225,0.6880593,2.485644,0.04388796,0.01669522,0.06785996
2,53.3,1.629291,0.688773,2.490033,1.628389,0.6893115,2.489771,0.04431148,0.01687229,0.06834605
2,53.4,1.632471,0.6900178,2.494147,1.631554,0.6905645,2.493878,0.04473897,0.01704917,0.06885657
2,53.5,1.635664,0.6914544,2.497575,1.634747,0.6919124,2.496941,0.04559135,0.01829863,0.07246058
2,53.6,1.638849,0.6926929,2.501702,1.637914,0.6931616,2.501054,0.04606237,0.01847267,0.07315848
2,53.7,1.642031,0.6939272,2.505783,1.641078,0.6944067,2.50512,0.0465436,0.01864289,0.07386821
2,53.8,1.645206,0.6951683,2.509901,1.644234,0.6956594,2.509225,0.04703108,0.01881545,0.07456942
2,53.9,1.64838,0.6964145,2.514063,1.647389,0.6969171,2.513372,0.04751219,0.01898453,0.07526746
2,54,1.651244,0.6982981,2.517908,1.650341,0.6987269,2.517148,0.04596311,0.01774868,0.06641579
2,54.1,1.654411,0.6995483,2.522106,1.653491,0.6999859,2.521329,0.04641751,0.01793202,0.06695358
2,54.2,1.657581,0.7007894,2.526285,1.656644,0.7012358,2.525492,0.04687678,0.01812172,0.06754934
2,54.3,1.660756,0.702024,2.53046,1.659802,0.7024796,2.529651,0.04734533,0.01831237,0.06813088
2,54.4,1.663937,0.7032671,2.534651,1.662965,0.7037322,2.533826,0.04781648,0.0185072,0.06866191
2,54.5,1.66756,0.7049597,2.540314,1.666717,0.7053938,2.539541,0.04442435,0.01639548,0.07345744
2,54.6,1.670734,0.7061972,2.544482,1.669873,0.7066423,2.543698,0.04493418,0.01655116,0.07452611
2,54.7,1.673907,0.7074336,2.548692,1.673027,0.7078903,2.547898,0.0454579,0.01670653,0.07561117
2,54.8,1.677079,0.7086657,2.552871,1.67618,0.7091343,2.552064,0.04599306,0.01686804,0.07670126
2,54.9,1.680253,0.7098923,2.557041,1.679334,0.7103729,2.556222,0.04653401,0.01702966,0.0777958
2,55,1.683532,0.7110327,2.559582,1.682511,0.7116609,2.559232,0.04806431,0.01707969,0.07995818
2,55.1,1.686709,0.7122648,2.563707,1.685669,0.7129044,2.563351,0.0485865,0.0172703,0.08051813
2,55.2,1.689894,0.7134983,2.567842,1.688833,0.7141496,2.567478,0.04911148,0.01745555,0.08104314
2,55.3,1.69307,0.7147418,2.571968,1.691989,0.715405,2.571598,0.04963443,0.01763498,0.08155987
2,55.4,1.696234,0.7159941,2.576078,1.695132,0.7166696,2.575702,0.05016442,0.01781157,0.08209957
2,55.5,1.699291,0.7168098,2.580148,1.698376,0.7173953,2.579859,0.04485953,0.0176641,0.07488327
2,55.6,1.702446,0.7180719,2.58421,1.701514,0.7186701,2.583917,0.04531562,0.01784229,0.07530124
2,55.7,1.705607,0.7193348,2.588264,1.704658,0.7199452,2.587966,0.04577635,0.01801828,0.07573646
2,55.8,1.708765,0.7206043,2.592365,1.707798,0.7212263,2.592062,0.04625162,0.01818631,0.07618738
2,55.9,1.711921,0.7218719,2.596491,1.710935,0.7225055,2.596183,0.04673662,0.01835798,0.07663896
2,56,1.715347,0.7229071,2.601701,1.714374,0.7234887,2.601241,0.04673809,0.01926,0.07898141
2,56.1,1.718506,0.7241794,2.605841,1.717515,0.7247712,2.605375,0.04722029,0.01942566,0.07955687
2,56.2,1.721655,0.7254497,2.609985,1.720647,0.7260516,2.609513,0.04770529,0.01959114,0.08015613
2,56.3,1.724793,0.72672,2.614171,1.723767,0.7273324,2.613693,0.0481948,0.01976128,0.08077057
2,56.4,1.727926,0.7279961,2.618371,1.72688,0.7286199,2.617888,0.0486901,0.01993478,0.08139425
2,56.5,1.730589,0.7293292,2.622267,1.729591,0.7299396,2.621981,0.04728509,0.01977173,0.08870537
2,56.6,1.73372,0.730617,2.626465,1.732704,0.7312393,2.626176,0.04773321,0.01993031,0.08954261
2,56.7,1.73685,0.7319099,2.630665,1.735817,0.732544,2.630374,0.04818136,0.02008497,0.09038488
2,56.8,1.739987,0.7332088,2.634799,1.738937,0.7338549,2.634506,0.04862753,0.02023345,0.09121171
2,56.9,1.743124,0.7345044,2.638921,1.742056,0.7351626,2.638624,0.04906944,0.0203801,0.09204557
2,57,1.745869,0.7359795,2.642588,1.744853,0.7367397,2.6424,0.0458076,0.02014623,0.07787627
2,57.1,1.749003,0.7372739,2.646743,1.747968,0.73805,2.646552,0.04625779,0.02023674,0.07828922
2,57.2,1.75213,0.7385708,2.650894,1.751078,0.7393631,2.650699,0.04672042,0.02033211,0.07893675
